first_order_doi,altmetric_id,source_type,title,unique_identifier,posted_on,summary,lang_checked
10.1016/j.virs.2022.02.009,126201478,news,"As Questions Swirl Around Monkeypox Origins and Risk, Vaccine Makers Set Sights on Profits - Global Research",https://www.globalresearch.ca/questions-swirl-around-monkeypox-origins-risk-vaccine-makers-set-sights-profits/5781645,27/05/2022,All Global Research articles can be read in 51 languages by activating the “Translate Website” drop down menu on the top banner of our home page (Desktop version).,True
10.1016/j.virs.2022.02.009,126201478,news,The Monkey Business Behind Monkeypox Propaganda - Global Research,https://www.globalresearch.ca/monkey-business-behind-monkeypox-propaganda/5781843,30/05/2022,All Global Research articles can be read in 51 languages by activating the “Translate Website” drop down menu on the top banner of our home page (Desktop version).,True
10.1016/j.virs.2022.02.009,126201478,news,The Monkey Business Behind Monkeypox Propaganda,https://www.theepochtimes.com/the-monkey-business-behind-monkeypox-propaganda_4500084.html,30/05/2022,"As hysteria of the COVID pandemic winds down around the world, we’re suddenly seeing warnings of monkeypox and the need for a vaccine.",True
10.1016/j.virs.2022.02.009,126201478,news,The Monkey Business Behind Monkeypox Propaganda - swifttelecast,https://swifttelecast.com/the-monkey-business-behind-monkeypox-propaganda,30/05/2022,"As predicted, just as hysteria about COVID-19 is winding down, another “pandemic” is poised to take its place.",True
10.1016/j.virs.2022.02.009,126201478,news,Fact Check: Four Fakes About Monkeypox,https://www.newsclick.in/fact-check-four-fakes-about-monkeypox,08/06/2022,Is it just fake news? Claim: There are social media users who claim that monkeypox doesn't even exist.,True
10.1016/j.virs.2022.02.009,126201478,news,Monkeypox Vaccine Stocks Soar After WHO Sounds Alarm,https://www.newsmax.com/newsfront/monkeypox-stocks-soar/2022/07/25/id/1080260,25/07/2022,"Following the announcement from the World Health Organization's director-general, Tedros Ghebreyesus, over the weekend that ""the global monkeypox outbreak represents a public health emergency of international concern,"" stocks for developers of...",True
10.1016/j.virs.2022.02.009,126201478,news,"From Cloning Monkeypox Genome to Editing Human DNA, Is Synthetic Biology a Double-Edged Sword?",https://www.theepochtimes.com/from-cloning-monkeypox-genome-to-editing-human-dna-is-synthetic-biology-a-double-edged-sword_4623021.html,26/07/2022,"In the June 2022 issue of Virologica Sinica, researchers at Wuhan Institute of Virology (WIV) published a paper that said WIV efficiently assembled a large fragment of the monkeypox virus genome for the purpose of developing a PCR test for monkeypox.",True
10.1016/j.virs.2022.02.009,126201478,news,Monkeypox outbreak not linked to lab leak,https://www.politifact.com/article/2022/jul/28/theres-no-evidence-virus-behind-monkeypox-outbreak,29/07/2022,"As countries that rarely see cases of monkeypox struggle to contain an ongoing outbreak, some social media users have promoted what feels like an oddly familiar theory: The monkeypox virus emerged from a lab in Wuhan, China.",True
10.1016/j.virs.2022.02.009,126201478,news,Posts Distort Chinese Research Creating Fragment of Monkeypox Viral Genome,https://www.factcheck.org/2022/07/posts-distort-chinese-research-creating-fragment-of-monkeypox-viral-genome,29/07/2022,SciCheck Digest A Wuhan Institute of Virology study describes assembling part of a monkeypox viral genome for use in a diagnostic test.,True
10.1016/j.virs.2022.02.009,126201478,news,Post Makes Baseless Allegations About Public Health Response to Monkeypox Outbreak,https://www.factcheck.org/2022/08/scicheck-post-makes-baseless-allegations-about-public-health-response-to-monkeypox-outbreak,30/08/2022,SciCheck Digest A post published in English and Spanish repeats the debunked idea that the current monkeypox outbreak might have resulted from a virus that was created in a lab.,True
10.1126/science.abb9342,82052505,blogs,The UK Has a Plan for a New ‘Pandemic Radar’ System,https://www.wired.com/story/the-uk-has-a-plan-for-a-new-pandemic-radar-system,02/06/2021,Disease surveillance schemes to catch the next rising virus already exist—they’re just not communicating with each other.,True
10.1126/science.abb9342,82052505,news,Who owns a virus? COVID-19 reignites debate on ‘viral sovereignty’,http://www.msn.com/en-sg/news/world/who-owns-a-virus-covid-19-reignites-debate-on-viral-sovereignty/ar-bb145yea?srcref=rss,14/05/2020,"When a deadly disease breaks out and threatens the world, countries are obliged to share laboratory samples and other information to help fight it, right? Wrong.",True
10.1126/science.abb9342,82052505,news,ANALYSIS-Who Owns the Virus? Pandemic Sparks Debate on Data Sharing,https://www.haaretz.com/world-news/wires/1.8896120,04/06/2020,"By Rina Chandran BANGKOK, June 4 (Thomson Reuters Foundation) - The coronavirus pandemic has rekindled a long-standing debate on whether viruses are a nation's property, and if countries are obliged to share biological samples and scientific data...",True
10.1126/science.abb9342,82052505,news,Who owns the virus? Coronavirus pandemic sparks debate on data sharing,https://economictimes.indiatimes.com/news/international/world-news/who-owns-the-virus-coronavirus-pandemic-sparks-debate-on-data-sharing/articleshow/76194091.cms,04/06/2020,"BANGKOK: The coronavirus pandemic has rekindled a long-standing debate on whether viruses are a nation's property, and if countries are obliged to share biological samples and scientific data that are key to developing life-saving treatments and...",True
10.1126/science.abb9342,82052505,news,analysis Who owns the virus? Pandemic sparks debate on data sharing,http://news.trust.org/item/20200604083213-unbew,04/06/2020,The question of who owns scientific data has come under scrutiny during the coronavirus crisis Coronavirus is changing the world in unprecedented ways.,True
10.1126/science.abb9342,82052505,news,Who owns the virus? Pandemic sparks debate on data sharing,https://bdnews24.com/coronavirus-pandemic/2020/06/04/who-owns-the-virus-pandemic-sparks-debate-on-data-sharing,04/06/2020,"The coronavirus pandemic has rekindled a long-standing debate on whether viruses are a nation's property, and if countries are obliged to share biological samples and scientific data that are key to developing life-saving treatments and vaccines.",True
10.1126/science.abb9342,82052505,news,Science with Borders: Researchers Navigate Red Tape,https://www.the-scientist.com/careers/science-with-borders-researchers-navigate-red-tape-68443,01/03/2021,"O ver the past decade, botanist Pete Lowry has noticed a worrying trend in his field.",True
10.1126/science.abb9342,82052505,news,The World Should Learn From India’s Covid-19 Cataclysm,https://www.bloombergquint.com/gadfly/india-s-covid-19-cataclysm-should-be-lesson-to-others,31/05/2021,"(Bloomberg Opinion) -- In cities at least, India’s nightmarish second wave of Covid-19 finally seems to be ebbing.",True
10.1126/science.abb9342,82052505,news,These are the critical lessons the world must learn from India’s Covid cataclysm,https://theprint.in/opinion/these-are-the-critical-lessons-the-world-must-learn-from-indias-covid-cataclysm/668517,31/05/2021,"What happened in India could happen anywhere. But it need not if India’s government, its peers in the emerging world and the world’s richer nations learn the right lessons.",True
10.1126/science.abb9342,82052505,news,World should learn from India’s Covid-19 cataclysm,https://emirates-business.ae/world-should-learn-from-indias-covid-19-cataclysm,31/05/2021,"In cities at least, India’s nightmarish second wave of Covid-19 finally seems to be ebbing.",True
10.1126/science.abb9342,82052505,news,The UK Has a Plan for a New ‘Pandemic Radar’ System,https://www.wired.com/story/the-uk-has-a-plan-for-a-new-pandemic-radar-system?alm_mvr=0,02/06/2021,Maryn McKenn a 06.02.2021 07:00 AM Disease surveillance schemes to catch the next rising virus already exist—they’re just not communicating with each other.,True
10.1126/science.abb9342,82052505,news,Science has a reproducibility problem. Can sample sharing help?,https://www.asbmb.org/asbmb-today/opinions/081323/science-has-a-reproducibility-problem-can-sample-s,13/08/2023,"The open science movement, which seeks to make research more transparent and more widely accessible, has been transforming the scientific landscape for several decades now — almost certainly for the better.",True
10.1126/science.abb9342,82052505,policy,Call for a Global Health Data Sharing Framework for Global Health Emergencies,https://www.interacademies.org/sites/default/files/2022-02/iap_health_data_sharing_communique.pdf,28/02/2022,,True
10.1126/science.abb9342,82052505,policy,Improving Pandemic Preparedness: Lessons From COVID-19,https://live-tfr-cdn.cfr.org/cdn/ff/ynrasusraiydiifmb7cabbpu5wr9sw4espo1vzb0tus/1726151281/public/2024-09/tfr_pandemic_preparedness_covid.pdf,07/10/2020,,True
10.1126/science.abb9342,82052505,policy,The impact of access and benefit-sharing measures on use and exchange of genetic resources for food and agriculture and associated traditional knowledge – draft report–,https://openknowledge.fao.org/server/api/core/bitstreams/004b4aac-7a92-41be-9ef3-2c693023a557/content,01/01/2025,,True
10.3389/fmed.2022.883434,127994292,news,Australia's Gene Tech Regulation: Model for AI Policy,http://ct.moreover.com/?a=55025800514&p=1pl&v=1&x=q-psvdqbuhdgn6f-xkumqw,14/10/2024,"Since 2019, the Australian Department for Industry, Science and Resources has been striving to make the nation a leader in ""safe and responsible"" artificial intelligence (AI).",True
10.3389/fmed.2022.883434,127994292,news,Australia has led the way regulating gene technology for over 20 years. Here’s how it should apply that to AI,http://ct.moreover.com/?a=55025804061&p=1pl&v=1&x=8qs3rfkjtwbrmq4oftugzq,14/10/2024,"Since 2019, the Australian Department for Industry, Science and Resources has been striving to make the nation a leader in “safe and responsible” artificial intelligence (AI).",True
10.3389/fmed.2022.883434,127994292,news,Australia has led the way regulating gene technology for over 20 years. Here’s how it should apply that to AI,http://ct.moreover.com/?a=55025875213&p=1pl&v=1&x=cvurydh4dfhjimmpt1_3mg,14/10/2024,"Since 2019, the Australian Department for Industry, Science and Resources has been striving to make the nation a leader in “safe and responsible” artificial intelligence (AI).",True
10.3389/fmed.2022.883434,127994292,news,MIL-Evening Report: Australia has led the way regulating gene technology for over 20 years....,http://ct.moreover.com/?a=55026022904&p=1pl&v=1&x=lbpvoy-fcb3frshrzxylvq,14/10/2024,"Since 2019, the Australian Department for Industry, Science and Resources has been striving to make the nation a leader in “ (AI).",True
10.3389/fmed.2022.883434,127994292,news,Australia has led the way regulating gene technology for over 20 years. Here’s how it should apply that to AI,http://ct.moreover.com/?a=55026427039&p=1pl&v=1&x=wedjakxul3rqhllv8cr7xa,14/10/2024,"Since 2019, the Australian Department for Industry, Science and Resources has been striving to make the nation a leader in “safe and responsible” artificial intelligence (AI).",True
10.3389/fmed.2022.883434,127994292,news,Opinion: Australia has led the way regulating gene technology for over 20 years—here's how it should apply that to AI,http://ct.moreover.com/?a=55030002407&p=1pl&v=1&x=oimyypesseppimxap-_scw,14/10/2024,"Since 2019, the Australian Department for Industry, Science and Resources has been striving to make the nation a leader in ""safe and responsible"" artificial intelligence (AI).",True
10.3389/fmed.2022.883434,127994292,news,Opinion: Australia has led the way regulating gene technology for over 20 years—here's how it should apply that to AI - News8Plus-Realtime Updates On Breaking News & Headlines,https://news8plus.com/opinion-australia-has-led-the-way-regulating-gene-technology-for-over-20-years-heres-how-it-should-apply-that-to-ai,14/10/2024,"Since 2019, the Australian Division for Trade, Science and Sources has been striving to make the nation a pacesetter in “safe and responsible” artificial intelligence (AI).",True
10.3389/fmed.2022.883434,127994292,wikipedia,Office of the Gene Technology Regulator,http://en.wikipedia.org/?diff=prev&oldid=1251325996#altmetric_citation_f2695306-622e-418a-8d86-345acbda2657,15/10/2024,"The Office of the Gene Technology Regulator supports the Gene Technology Regulator, and is a part of the Australian Government Department of Health and Ageing.",True
10.1371/journal.ppat.1009633,113874694,video,What's the deal  with Molnupiravir ? Can you make SARS-CoV-2 glow ?,https://www.youtube.com/watch?v=i1r-qsk9aiq,04/10/2021,References  Merck and Ridgeback’s Investigational Oral Antiviral Molnupiravir Reduced the Risk of Hospitalization or Death by Approximately 50 Percent Compared to Placebo for Patients with Mild or Moderate COVID-19 in Positive Interim Analysis of Phase 3 ...,True
10.1101/2020.07.01.183236,85146466,patent,VACCINE COMPOSITION FOR PREVENTING SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2 INFECTION,https://app.dimensions.ai/details/patent/wo-2022015124-a1,20/01/2022,"The present invention relates to a vaccine composition for preventing severe acute respiratory syndrome coronavirus 2 infection. The vaccine composition for preventing severe acute respiratory syndrome coronavirus 2 infection, according to the present i...",True
10.1101/2020.07.01.183236,85146466,patent,RECOMBINANT VACCINIA VIRUS,https://app.dimensions.ai/details/patent/wo-2022025298-a1,03/02/2022,"Provided are a recombinant vaccinia virus, which is a clinically usable preventive vaccine for COVID-19 (a vaccine for SARS-CoV-2), etc. The recombinant vaccinia virus according to the present invention is characterized by comprising all or part of a cD...",True
